INFO 2025-07-29 05:49:57,049 basehttp 76880 6206402560 "POST /api/v1/auth/user/register/ HTTP/1.1" 201 923
INFO 2025-07-29 05:56:21,951 basehttp 76880 6189576192 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 05:56:21,964 basehttp 76880 6189576192 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
WARNING 2025-07-29 06:01:33,053 log 76880 6189576192 Unauthorized: /api/v1/auth/logout/
WARNING 2025-07-29 06:01:33,054 basehttp 76880 6189576192 "POST /api/v1/auth/logout/ HTTP/1.1" 401 58
INFO 2025-07-29 07:27:17,999 basehttp 76880 6189576192 "OPTIONS /api/v1/auth/token/ HTTP/1.1" 200 0
INFO 2025-07-29 07:27:18,338 basehttp 76880 6189576192 "POST /api/v1/auth/token/ HTTP/1.1" 200 923
INFO 2025-07-29 07:30:10,183 autoreload 76880 8320516672 /Users/gie/Desktop/pofara-trustees-web-app/backend/pofara_trustees/projects/views.py changed, reloading.
INFO 2025-07-29 07:30:10,873 autoreload 79664 8320516672 Watching for file changes with StatReloader
INFO 2025-07-29 07:34:18,403 basehttp 79664 6341865472 "OPTIONS /api/v1/projects/ HTTP/1.1" 200 0
INFO 2025-07-29 07:34:18,407 basehttp 79664 6325039104 "OPTIONS /api/v1/projects/ HTTP/1.1" 200 0
INFO 2025-07-29 07:34:18,594 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:34:18,606 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:34:29,606 basehttp 79664 6325039104 "OPTIONS /api/v1/auth/user/profile/ HTTP/1.1" 200 0
INFO 2025-07-29 07:34:29,606 basehttp 79664 6341865472 "OPTIONS /api/v1/auth/user/profile/ HTTP/1.1" 200 0
INFO 2025-07-29 07:34:29,653 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:34:29,664 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
WARNING 2025-07-29 07:34:35,144 log 79664 6325039104 Unauthorized: /api/v1/auth/logout/
INFO 2025-07-29 07:34:35,146 basehttp 79664 6325039104 - Broken pipe from ('127.0.0.1', 55549)
INFO 2025-07-29 07:34:37,731 basehttp 79664 6325039104 "POST /api/v1/auth/token/ HTTP/1.1" 200 923
INFO 2025-07-29 07:34:39,745 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:34:39,761 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:36:16,157 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:36:16,170 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:41:33,711 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:41:33,721 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:42:04,846 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:42:04,862 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:42:10,362 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:42:10,376 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:44:14,856 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:44:14,866 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:46:11,344 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:46:11,355 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:49:30,453 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:49:30,480 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:49:30,514 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:49:30,535 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
WARNING 2025-07-29 07:52:02,118 log 79664 6325039104 Unauthorized: /api/v1/projects/
WARNING 2025-07-29 07:52:02,122 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 401 183
WARNING 2025-07-29 07:52:02,130 log 79664 6325039104 Unauthorized: /api/v1/projects/
WARNING 2025-07-29 07:52:02,131 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 401 183
INFO 2025-07-29 07:52:02,131 basehttp 79664 6341865472 "OPTIONS /api/v1/auth/token/refresh/ HTTP/1.1" 200 0
INFO 2025-07-29 07:52:02,152 basehttp 79664 6341865472 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 290
INFO 2025-07-29 07:52:02,160 basehttp 79664 6325039104 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 290
INFO 2025-07-29 07:52:02,181 basehttp 79664 6341865472 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:52:02,192 basehttp 79664 6341865472 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:52:12,448 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:52:12,459 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:52:12,473 basehttp 79664 6341865472 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:52:12,480 basehttp 79664 6341865472 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:52:27,960 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:52:27,968 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:52:30,830 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:52:30,851 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:52:32,800 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:52:32,808 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
WARNING 2025-07-29 07:52:46,808 log 79664 6325039104 Unauthorized: /api/v1/projects/
WARNING 2025-07-29 07:52:46,809 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 401 58
INFO 2025-07-29 07:52:49,583 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:52:49,603 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:53:59,026 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:53:59,041 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:53:59,171 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:53:59,181 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
WARNING 2025-07-29 07:54:17,225 log 79664 6325039104 Not Found: /api/v1/
WARNING 2025-07-29 07:54:17,226 basehttp 79664 6325039104 "GET /api/v1/ HTTP/1.1" 404 17953
WARNING 2025-07-29 07:54:25,434 log 79664 6325039104 Unauthorized: /api/v1/projects/
WARNING 2025-07-29 07:54:25,435 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 401 58
INFO 2025-07-29 07:54:51,748 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:54:51,769 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:54:51,787 basehttp 79664 6341865472 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:54:51,799 basehttp 79664 6341865472 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:54:55,195 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:54:55,208 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:54:55,415 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:54:55,433 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:54:57,885 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:54:57,895 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-29 07:55:24,695 basehttp 79664 6325039104 "OPTIONS /api/v1/auth/token/ HTTP/1.1" 200 0
INFO 2025-07-29 07:55:24,940 basehttp 79664 6325039104 "POST /api/v1/auth/token/ HTTP/1.1" 200 911
INFO 2025-07-29 07:55:27,830 basehttp 79664 6341865472 "OPTIONS /api/v1/projects/ HTTP/1.1" 200 0
INFO 2025-07-29 07:55:27,831 basehttp 79664 6325039104 "OPTIONS /api/v1/projects/ HTTP/1.1" 200 0
INFO 2025-07-29 07:55:27,873 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:55:27,886 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:55:44,060 basehttp 79664 6325039104 "OPTIONS /api/v1/auth/user/profile/ HTTP/1.1" 200 0
INFO 2025-07-29 07:55:44,061 basehttp 79664 6341865472 "OPTIONS /api/v1/auth/user/profile/ HTTP/1.1" 200 0
INFO 2025-07-29 07:55:44,101 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 321
INFO 2025-07-29 07:55:44,117 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 321
INFO 2025-07-29 07:55:44,197 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 321
INFO 2025-07-29 07:55:44,205 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 321
INFO 2025-07-29 07:55:44,411 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 321
INFO 2025-07-29 07:55:44,420 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 321
WARNING 2025-07-29 07:56:07,812 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:07,813 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:09,371 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:09,371 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:10,272 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:10,273 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:10,445 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:10,445 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:10,769 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:10,770 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:10,918 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:10,918 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:11,085 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:11,086 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:11,229 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:11,229 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:11,392 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:11,392 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:11,538 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:11,539 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:11,669 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:11,669 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:11,813 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:11,813 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:11,916 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:11,917 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:12,084 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:12,084 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:12,313 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:12,313 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:12,472 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:12,472 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:15,945 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:15,945 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:16,168 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:16,168 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
